age,sleep_duration,heart_rate,work_hours,screen_time,physical_activity,stress_level
42,7.7,95.0,6.6,6.1,30.0,1
49,3.0,87.0,9.2,5.4,52.0,1
57,5.0,104.0,10.2,5.9,51.0,1
30,8.0,95.0,10.5,8.7,73.0,0
34,6.1,88.0,13.8,10.3,50.0,1
54,6.8,70.0,13.0,5.1,69.0,0
23,4.5,80.0,6.1,6.6,36.0,1
36,9.3,83.0,11.4,5.4,63.0,0
30,8.3,90.0,7.3,5.3,63.0,0
43,6.2,90.0,8.1,9.3,32.0,2
31,5.9,84.0,5.2,3.6,21.0,2
48,8.0,83.0,3.4,0.8,25.0,1
21,9.5,91.0,8.4,6.1,43.0,0
56,7.9,72.0,5.6,7.9,12.0,1
25,9.8,102.0,11.3,5.9,26.0,2
42,5.1,57.0,7.7,6.5,59.0,0
30,5.3,99.0,9.4,7.0,48.0,1
49,4.7,81.0,12.6,5.7,0.0,2
55,7.2,94.0,4.0,6.6,8.0,2
55,6.8,86.0,6.3,6.6,78.0,0
45,6.3,86.0,9.0,1.6,59.0,0
47,7.7,89.0,9.4,5.7,23.0,2
20,8.3,92.0,11.8,2.4,5.0,2
45,4.2,78.0,11.1,5.4,10.0,2
20,5.6,94.0,8.8,4.5,45.0,1
51,7.7,69.0,9.4,7.6,75.0,0
33,5.8,82.0,9.5,6.0,73.0,0
39,5.3,92.0,4.1,6.4,3.0,2
49,8.0,94.0,8.0,5.1,29.0,2
55,4.6,88.0,9.2,7.6,18.0,2
25,6.0,77.0,9.9,2.3,38.0,1
25,7.0,93.0,5.7,3.7,8.0,2
23,5.6,74.0,4.7,8.1,24.0,1
31,7.7,103.0,7.8,4.6,18.0,2
49,5.6,81.0,14.4,1.2,45.0,0
52,8.6,64.0,6.0,8.4,25.0,0
27,6.3,68.0,12.0,7.7,28.0,1
20,7.5,83.0,13.3,6.9,45.0,1
29,7.6,84.0,8.6,5.7,68.0,0
48,5.6,106.0,6.5,8.8,77.0,0
46,3.4,70.0,10.0,8.0,44.0,1
22,7.0,82.0,9.1,8.6,33.0,1
42,6.6,69.0,5.9,6.9,61.0,0
58,7.3,76.0,6.5,5.7,58.0,0
48,6.2,102.0,9.9,4.7,53.0,1
38,5.9,68.0,11.3,3.0,3.0,2
37,9.5,89.0,7.5,6.5,59.0,0
56,4.3,87.0,8.3,6.7,42.0,2
39,7.6,82.0,10.5,4.8,17.0,2
21,5.6,88.0,8.0,6.7,22.0,2
30,6.0,68.0,7.6,4.8,47.0,0
59,6.0,102.0,6.2,7.2,0.0,2
37,5.3,105.0,6.2,3.7,32.0,2
30,7.4,83.0,16.0,3.4,22.0,2
34,8.6,111.0,7.9,5.0,20.0,2
53,7.2,77.0,12.6,7.2,26.0,2
50,6.7,87.0,13.6,3.2,5.0,2
18,5.0,99.0,7.9,7.6,56.0,1
32,7.3,76.0,9.6,2.2,0.0,2
30,9.7,65.0,8.8,5.0,38.0,0
34,5.9,63.0,3.7,2.7,18.0,1
41,5.9,107.0,3.8,0.3,75.0,0
25,5.7,76.0,8.6,6.2,35.0,1
44,5.8,80.0,7.2,5.1,0.0,2
40,3.0,69.0,14.2,2.7,46.0,0
25,7.1,93.0,7.8,4.5,13.0,2
25,5.2,73.0,14.4,6.4,55.0,0
43,4.1,76.0,7.1,4.8,47.0,0
30,7.6,86.0,14.2,5.1,64.0,0
56,4.9,69.0,10.0,4.7,39.0,1
54,6.0,80.0,10.2,4.3,51.0,0
45,8.7,99.0,7.0,4.3,36.0,2
42,4.4,87.0,10.2,4.3,23.0,2
33,4.2,84.0,13.6,4.0,56.0,0
19,6.9,85.0,8.1,3.5,10.0,2
35,8.2,77.0,7.5,4.7,34.0,1
34,4.1,106.0,7.8,4.2,24.0,2
47,7.1,72.0,13.4,3.4,52.0,0
56,7.4,85.0,11.1,7.0,16.0,2
30,3.4,83.0,12.8,8.0,27.0,2
49,7.7,94.0,9.4,5.5,36.0,1
46,7.8,95.0,8.6,5.6,65.0,0
47,6.0,82.0,9.8,4.1,24.0,2
35,8.4,85.0,11.7,7.6,27.0,2
30,8.2,86.0,7.8,9.0,8.0,2
38,6.7,55.0,12.6,5.2,15.0,2
47,5.8,63.0,9.6,4.5,43.0,0
38,5.0,75.0,1.3,6.2,36.0,0
34,6.4,75.0,11.2,5.8,36.0,1
57,7.4,68.0,4.7,4.5,70.0,0
36,6.0,91.0,11.1,6.4,2.0,2
32,3.2,82.0,11.2,7.4,81.0,0
26,8.4,79.0,9.5,3.9,59.0,0
27,6.8,67.0,10.1,10.6,28.0,1
48,5.9,81.0,11.8,2.4,43.0,1
40,7.8,50.0,7.0,3.8,21.0,0
47,8.8,80.0,10.9,6.0,41.0,1
50,3.0,83.0,12.0,10.0,78.0,0
26,7.2,85.0,13.8,4.4,22.0,2
18,4.4,63.0,5.2,3.4,30.0,0
52,7.2,85.0,9.7,6.6,20.0,2
28,6.7,70.0,5.6,5.0,23.0,1
51,7.5,72.0,5.5,6.8,27.0,1
33,5.8,91.0,9.6,5.4,13.0,2
26,3.7,106.0,8.7,3.8,30.0,2
49,5.8,83.0,11.9,10.2,36.0,1
32,7.1,72.0,7.5,0.0,27.0,0
29,8.0,84.0,8.1,9.1,0.0,2
50,4.7,93.0,9.1,7.4,32.0,2
31,8.0,89.0,5.9,4.0,34.0,1
25,5.5,115.0,6.3,9.2,73.0,0
25,7.0,73.0,11.8,2.8,36.0,1
44,5.7,85.0,6.9,7.5,54.0,0
29,6.8,101.0,12.0,1.3,26.0,2
18,7.8,100.0,10.3,3.2,61.0,1
57,4.7,59.0,3.9,3.2,16.0,1
59,5.5,82.0,10.1,4.0,45.0,1
28,6.8,100.0,10.1,5.5,52.0,1
56,10.1,117.0,9.8,3.8,49.0,1
48,5.2,90.0,8.1,1.4,78.0,0
34,9.6,78.0,5.7,6.4,23.0,1
50,9.5,70.0,12.5,5.6,63.0,0
49,6.4,109.0,8.2,6.3,58.0,0
46,6.1,91.0,5.8,5.8,36.0,1
38,5.5,72.0,9.9,7.4,72.0,0
38,6.4,80.0,6.3,5.3,32.0,1
57,4.4,86.0,5.7,7.5,35.0,1
40,6.4,89.0,7.4,3.9,35.0,1
23,8.7,71.0,6.5,4.1,10.0,1
39,5.6,75.0,5.8,8.3,50.0,0
55,6.1,62.0,10.9,8.2,47.0,0
54,3.9,94.0,8.2,6.6,33.0,2
25,7.1,78.0,12.3,3.7,70.0,0
58,6.9,88.0,5.9,3.6,26.0,1
52,6.6,99.0,3.3,8.2,0.0,2
28,6.2,85.0,8.9,8.0,73.0,0
41,6.1,81.0,14.1,5.4,55.0,0
38,7.3,84.0,10.1,10.2,48.0,1
19,6.5,83.0,16.0,6.4,28.0,2
57,7.0,97.0,9.5,3.3,42.0,1
36,6.8,86.0,9.2,4.9,10.0,2
56,8.2,75.0,2.0,5.5,30.0,1
45,7.5,95.0,9.8,5.7,17.0,2
34,6.8,97.0,9.0,8.0,40.0,1
23,8.8,66.0,7.3,3.6,53.0,0
36,7.1,100.0,8.1,2.8,14.0,2
55,8.5,86.0,8.3,6.7,49.0,1
45,7.4,85.0,8.0,4.5,39.0,1
19,3.7,94.0,14.8,10.3,49.0,2
55,8.5,75.0,7.4,7.4,30.0,1
54,6.7,93.0,9.0,4.4,49.0,1
21,6.4,77.0,7.3,7.9,21.0,1
39,6.9,64.0,10.9,7.0,1.0,2
43,6.0,70.0,9.0,6.8,6.0,2
53,6.8,89.0,7.7,5.3,25.0,1
30,5.6,71.0,2.7,6.3,3.0,2
49,8.4,101.0,9.2,1.3,66.0,0
34,6.3,96.0,7.6,8.1,33.0,2
58,5.9,98.0,8.3,0.0,53.0,0
53,5.1,83.0,5.0,4.6,51.0,0
36,6.9,85.0,12.8,2.3,35.0,1
52,6.8,68.0,11.1,4.5,106.0,0
57,7.1,94.0,12.8,5.4,94.0,0
45,5.0,87.0,11.9,3.1,63.0,0
18,4.1,89.0,10.3,-0.0,17.0,2
59,7.4,102.0,5.1,5.9,64.0,0
35,8.7,75.0,14.0,9.7,0.0,2
57,5.0,80.0,5.7,4.8,63.0,0
50,8.9,86.0,7.7,7.4,0.0,2
29,6.9,71.0,10.6,8.5,29.0,1
25,6.5,80.0,10.8,1.7,59.0,0
41,5.9,88.0,10.2,4.6,43.0,1
33,4.4,78.0,7.3,2.9,5.0,2
21,8.0,98.0,6.7,3.9,38.0,1
55,5.3,64.0,16.0,8.9,43.0,1
44,5.3,95.0,8.4,5.9,39.0,2
26,8.0,90.0,8.0,7.1,27.0,2
33,3.7,75.0,6.4,5.4,52.0,0
29,4.2,71.0,9.2,3.1,58.0,0
48,6.5,57.0,9.1,6.9,32.0,0
41,6.9,72.0,8.5,8.0,65.0,0
31,7.2,95.0,9.6,6.1,32.0,2
42,6.0,81.0,13.8,6.5,25.0,2
51,10.3,96.0,6.7,3.0,62.0,0
20,6.2,75.0,8.6,6.9,61.0,0
41,6.2,90.0,6.6,8.2,23.0,2
59,5.3,73.0,9.4,6.3,20.0,2
26,6.7,70.0,6.8,1.9,70.0,0
43,7.4,81.0,6.9,8.8,33.0,1
37,8.3,74.0,4.1,3.6,35.0,0
57,4.3,63.0,8.8,6.3,30.0,1
27,6.1,80.0,9.8,7.4,61.0,0
36,7.2,83.0,14.1,7.7,78.0,0
20,7.4,97.0,9.9,1.9,36.0,2
41,6.5,93.0,7.2,5.7,83.0,0
22,7.3,97.0,4.4,5.6,24.0,1
20,5.3,91.0,4.8,8.4,29.0,2
44,8.8,86.0,4.6,6.4,48.0,0
33,8.0,67.0,14.1,8.4,19.0,1
32,4.5,84.0,9.4,6.6,48.0,1
52,4.9,89.0,6.8,5.4,25.0,2
29,4.9,99.0,5.6,5.9,4.0,2
58,7.5,90.0,5.9,8.5,0.0,2
43,4.6,97.0,6.7,2.9,29.0,2
51,6.0,70.0,12.4,7.3,43.0,0
40,7.2,78.0,8.4,4.2,8.0,2
48,6.4,87.0,4.2,3.8,39.0,1
37,6.9,96.0,15.4,7.5,39.0,2
29,4.9,80.0,5.1,3.7,32.0,1
40,7.4,81.0,6.7,6.3,16.0,2
21,5.6,90.0,12.4,4.5,40.0,2
40,6.0,68.0,9.7,0.8,32.0,0
18,6.9,101.0,7.1,6.5,55.0,1
42,6.7,71.0,4.8,5.8,9.0,2
19,6.5,59.0,5.6,1.7,37.0,0
47,5.4,82.0,5.8,4.1,10.0,2
20,6.1,102.0,8.5,1.9,30.0,2
38,6.5,89.0,9.1,7.0,13.0,2
42,4.4,91.0,8.1,8.3,17.0,2
37,5.8,82.0,8.4,7.2,35.0,1
39,7.1,80.0,5.3,7.5,24.0,1
38,4.6,63.0,9.4,4.5,64.0,0
50,8.2,55.0,12.3,6.6,59.0,0
55,8.4,84.0,8.0,5.5,51.0,0
32,4.6,98.0,8.0,5.9,51.0,1
32,8.5,86.0,8.7,7.4,38.0,1
42,6.3,89.0,11.9,7.9,61.0,0
38,7.1,101.0,5.8,4.7,29.0,1
41,5.8,86.0,12.9,2.7,77.0,0
22,7.9,81.0,9.8,5.1,16.0,2
23,7.1,72.0,8.6,5.1,12.0,2
40,5.3,106.0,12.1,6.1,7.0,2
21,4.8,88.0,5.0,7.2,11.0,2
44,4.3,71.0,10.1,1.7,2.0,2
35,6.8,68.0,9.8,4.2,39.0,0
38,7.4,97.0,5.7,3.6,52.0,1
45,7.5,70.0,9.9,8.0,36.0,1
52,6.3,104.0,9.3,5.1,7.0,2
39,4.8,50.0,8.0,4.5,26.0,0
57,5.5,99.0,11.1,6.6,52.0,1
40,8.2,88.0,6.8,4.3,28.0,1
20,5.8,83.0,9.3,5.5,19.0,2
57,6.7,80.0,8.1,9.1,5.0,2
27,4.9,105.0,6.7,9.1,27.0,2
42,7.0,90.0,10.0,4.7,21.0,2
25,5.8,71.0,7.9,5.1,33.0,1
28,8.1,61.0,4.1,4.3,45.0,0
22,7.7,84.0,3.1,1.6,29.0,1
54,5.8,82.0,10.9,7.6,39.0,1
55,6.3,64.0,4.8,10.3,44.0,0
46,5.7,81.0,9.3,4.6,10.0,2
22,4.4,75.0,8.7,3.9,73.0,0
26,5.2,82.0,7.4,5.0,20.0,2
19,6.8,91.0,14.4,5.7,45.0,2
18,7.0,100.0,9.0,3.2,12.0,2
57,6.7,93.0,10.8,4.6,37.0,2
47,6.0,73.0,9.4,7.5,38.0,1
28,7.9,86.0,7.8,5.8,68.0,0
45,6.6,83.0,8.4,8.0,30.0,2
29,7.6,66.0,12.9,6.2,61.0,0
56,3.8,87.0,11.8,3.3,41.0,1
43,3.0,104.0,14.4,4.3,72.0,1
30,6.9,82.0,9.2,6.0,0.0,2
25,4.4,63.0,5.9,3.3,45.0,0
45,6.2,82.0,7.2,3.0,0.0,2
47,6.0,67.0,4.9,3.1,34.0,0
26,8.9,92.0,10.8,6.5,55.0,0
56,7.1,88.0,6.7,4.8,64.0,0
48,6.7,80.0,1.0,7.9,50.0,0
38,7.8,78.0,15.9,3.7,29.0,1
51,7.1,79.0,6.8,0.6,46.0,0
48,5.8,82.0,6.8,5.2,85.0,0
42,8.1,73.0,13.5,8.8,37.0,1
29,4.8,65.0,4.9,5.6,54.0,0
18,7.0,96.0,11.9,2.8,26.0,2
39,4.2,77.0,6.7,2.3,56.0,0
57,6.8,84.0,4.5,7.9,53.0,0
54,6.8,85.0,13.6,3.9,23.0,1
18,9.0,86.0,11.3,8.6,51.0,0
18,4.2,68.0,11.3,6.8,51.0,0
59,5.6,62.0,9.6,4.0,50.0,0
59,7.7,75.0,10.3,7.8,34.0,1
38,7.0,87.0,4.8,3.7,60.0,0
32,6.8,73.0,8.8,2.6,16.0,1
34,5.1,78.0,5.7,3.8,35.0,1
39,5.6,108.0,4.3,7.0,37.0,1
55,8.4,60.0,9.7,7.8,58.0,0
52,6.4,73.0,12.0,4.7,16.0,2
33,7.1,105.0,7.3,1.8,40.0,1
25,6.3,81.0,7.9,2.4,25.0,1
34,4.7,74.0,5.1,3.4,37.0,1
34,7.9,96.0,8.5,2.9,43.0,1
43,7.3,83.0,10.8,6.0,9.0,2
30,10.0,78.0,10.9,9.4,60.0,0
34,5.0,84.0,10.1,7.1,44.0,1
55,7.7,74.0,6.6,3.2,18.0,1
34,4.5,70.0,6.5,4.1,28.0,1
31,6.7,81.0,10.9,4.5,65.0,0
23,8.0,70.0,10.9,6.3,43.0,1
52,3.4,82.0,8.0,8.6,16.0,2
31,6.2,86.0,7.2,4.6,19.0,2
25,5.7,92.0,12.0,8.6,47.0,1
32,5.4,96.0,7.4,9.7,50.0,1
44,7.1,77.0,10.7,4.8,42.0,0
30,8.2,88.0,8.1,4.7,29.0,2
48,6.3,88.0,5.4,4.8,51.0,1
52,6.8,86.0,13.3,5.6,29.0,2
23,6.7,76.0,8.9,4.8,18.0,2
22,6.5,70.0,6.4,7.3,67.0,0
39,4.9,88.0,4.3,2.4,45.0,1
40,8.2,62.0,4.6,4.4,19.0,1
42,6.9,79.0,7.4,6.2,38.0,1
51,7.1,51.0,14.3,7.2,36.0,0
43,5.3,66.0,6.7,9.9,28.0,1
22,5.8,71.0,12.8,2.9,40.0,0
43,6.2,95.0,8.1,4.2,16.0,2
37,4.2,90.0,5.0,1.0,52.0,0
23,4.0,75.0,7.1,3.3,35.0,0
23,5.6,91.0,4.7,2.0,3.0,2
35,7.3,93.0,5.9,4.5,30.0,2
21,5.5,80.0,5.8,5.0,23.0,2
34,5.0,65.0,2.8,6.4,0.0,2
31,5.3,80.0,13.0,4.9,32.0,2
31,5.8,81.0,9.1,6.4,56.0,0
30,6.0,67.0,6.4,5.7,33.0,0
24,9.7,86.0,9.2,3.4,49.0,0
32,8.1,85.0,6.0,2.1,35.0,0
36,8.0,87.0,1.0,6.7,26.0,1
52,8.3,85.0,16.0,8.8,20.0,2
34,5.0,91.0,9.1,10.6,9.0,2
52,4.7,80.0,6.7,7.4,54.0,0
36,4.8,84.0,2.7,8.4,50.0,0
37,8.5,77.0,4.0,6.4,29.0,1
53,5.7,75.0,13.5,6.1,0.0,2
52,4.6,98.0,13.0,5.7,44.0,2
49,5.9,57.0,10.8,5.3,17.0,1
57,6.1,93.0,5.2,6.7,38.0,1
41,6.9,75.0,13.0,4.5,4.0,2
34,6.9,73.0,9.8,5.2,37.0,1
24,5.3,85.0,10.5,3.1,32.0,1
18,7.5,64.0,9.8,6.4,0.0,2
52,5.5,72.0,4.0,3.6,67.0,0
49,6.3,72.0,4.9,5.6,28.0,1
53,7.5,79.0,7.0,6.5,30.0,1
30,5.5,72.0,10.4,6.7,46.0,1
23,5.6,101.0,4.4,7.0,34.0,1
31,7.4,104.0,8.0,5.1,42.0,2
54,5.2,58.0,8.0,6.5,12.0,1
32,5.9,89.0,10.9,4.5,32.0,1
21,7.3,92.0,10.5,1.6,0.0,2
57,9.6,89.0,5.5,6.6,30.0,1
33,7.4,74.0,12.8,6.1,64.0,0
45,7.2,79.0,5.0,7.5,5.0,2
33,7.3,73.0,11.8,5.4,28.0,1
21,4.9,77.0,6.8,2.3,0.0,2
43,6.7,67.0,9.0,5.3,35.0,1
45,6.5,81.0,9.2,7.3,44.0,1
49,7.0,64.0,9.1,6.5,43.0,0
19,6.7,80.0,10.5,5.2,23.0,2
48,7.1,67.0,9.7,2.2,0.0,2
20,6.0,84.0,10.9,3.4,10.0,2
25,6.6,74.0,9.9,6.5,60.0,0
41,4.7,85.0,4.7,2.2,53.0,0
32,6.0,95.0,9.3,4.9,33.0,2
48,8.6,101.0,6.8,5.6,38.0,1
26,7.0,52.0,5.2,7.8,14.0,1
56,6.5,72.0,7.6,6.7,61.0,0
19,9.3,78.0,9.0,7.4,21.0,2
25,4.5,88.0,9.2,6.1,44.0,1
24,4.8,62.0,11.7,3.8,8.0,2
56,9.1,70.0,12.4,4.3,31.0,1
59,6.6,84.0,9.5,3.6,60.0,0
33,6.1,83.0,10.1,6.7,16.0,2
52,4.7,87.0,8.8,4.1,50.0,0
47,7.2,87.0,10.8,4.7,13.0,2
27,7.3,86.0,10.0,5.5,17.0,2
55,4.9,84.0,8.3,8.8,35.0,1
35,6.3,83.0,15.0,6.8,54.0,1
22,6.0,90.0,6.9,4.0,29.0,1
46,6.9,55.0,12.9,5.8,47.0,0
56,4.8,101.0,4.4,8.8,58.0,0
51,8.4,56.0,10.9,6.7,20.0,0
40,7.9,69.0,12.8,2.3,4.0,2
22,6.0,79.0,2.8,3.7,28.0,1
47,6.2,90.0,8.9,3.5,60.0,0
23,6.3,50.0,10.6,8.4,19.0,1
21,5.3,82.0,9.3,8.0,55.0,0
46,5.8,92.0,9.6,4.2,30.0,2
40,6.1,94.0,8.9,4.2,70.0,0
23,8.9,74.0,5.2,5.6,80.0,0
49,7.9,78.0,15.6,5.6,56.0,0
59,7.9,75.0,7.0,3.6,2.0,2
35,7.1,77.0,9.8,5.0,0.0,2
32,4.8,70.0,6.6,2.6,36.0,0
57,6.4,71.0,1.7,8.0,53.0,0
49,8.0,87.0,5.7,2.0,45.0,1
26,4.6,84.0,4.2,2.0,21.0,2
54,7.5,88.0,11.8,6.4,5.0,2
27,10.0,85.0,6.7,3.0,54.0,0
37,8.1,90.0,7.0,4.5,72.0,0
23,8.6,93.0,5.3,5.6,22.0,2
20,6.8,61.0,8.8,6.9,52.0,0
59,8.0,72.0,6.4,5.1,87.0,0
28,5.4,79.0,11.5,9.1,31.0,2
34,7.7,82.0,9.4,5.5,32.0,2
49,7.5,74.0,6.8,7.9,46.0,0
21,6.9,93.0,11.1,6.1,29.0,2
21,8.5,106.0,8.5,9.8,62.0,1
34,5.7,84.0,8.6,7.6,27.0,2
58,6.2,83.0,4.1,5.6,34.0,1
36,6.6,92.0,8.3,6.8,6.0,2
22,5.0,60.0,9.5,5.0,30.0,1
49,6.8,82.0,12.5,5.0,15.0,2
39,3.9,94.0,6.2,2.9,42.0,1
23,8.1,74.0,15.3,3.9,2.0,2
52,6.6,67.0,10.2,9.6,55.0,0
39,5.7,80.0,3.9,3.1,18.0,1
18,5.2,81.0,6.0,4.2,71.0,0
37,6.1,71.0,12.8,5.3,62.0,0
39,7.5,107.0,12.2,5.4,46.0,2
28,7.3,76.0,8.6,6.3,4.0,2
30,5.4,68.0,8.9,4.6,22.0,1
59,5.2,81.0,5.0,6.4,17.0,2
20,7.5,93.0,12.5,7.8,20.0,2
26,5.4,82.0,5.5,8.0,67.0,0
29,6.6,88.0,11.0,5.0,32.0,2
40,6.7,72.0,12.6,6.7,22.0,1
31,7.0,100.0,8.6,3.2,20.0,2
50,7.8,89.0,11.4,4.1,24.0,2
35,4.6,95.0,14.0,3.2,46.0,1
58,3.6,86.0,9.3,5.4,2.0,2
26,5.6,92.0,8.0,3.8,37.0,1
40,9.2,72.0,8.3,2.5,43.0,0
27,9.5,76.0,6.3,4.7,0.0,2
36,9.2,98.0,6.2,2.0,7.0,2
22,6.2,101.0,9.8,8.2,34.0,2
40,3.8,68.0,8.0,4.4,64.0,0
47,3.0,85.0,9.5,7.5,59.0,0
42,5.6,77.0,4.0,4.5,23.0,1
45,6.2,74.0,8.2,3.1,63.0,0
51,8.5,85.0,11.6,7.9,29.0,2
42,7.8,96.0,5.1,5.7,28.0,1
27,6.8,87.0,8.5,9.3,37.0,1
31,5.2,78.0,2.9,4.6,52.0,0
59,5.1,88.0,4.6,4.6,23.0,2
47,6.9,78.0,10.9,7.5,27.0,2
58,7.5,87.0,7.6,7.5,10.0,2
42,7.1,99.0,14.0,5.8,42.0,2
31,4.9,57.0,9.8,12.2,54.0,0
52,7.5,92.0,10.1,4.9,55.0,0
51,7.1,64.0,5.3,3.0,8.0,1
27,4.9,97.0,7.3,3.5,27.0,2
52,5.3,74.0,6.3,5.0,60.0,0
28,7.5,67.0,5.3,8.5,40.0,0
28,6.1,90.0,10.5,5.1,36.0,1
38,8.9,86.0,11.1,8.6,35.0,1
38,7.3,70.0,9.7,6.4,46.0,0
39,5.8,67.0,6.0,7.7,41.0,0
24,6.5,80.0,9.5,6.3,23.0,2
34,6.6,68.0,2.8,6.3,53.0,0
19,5.4,69.0,12.5,7.0,11.0,2
29,5.1,83.0,4.6,4.4,61.0,0
59,7.6,70.0,5.1,4.4,17.0,1
35,7.8,87.0,8.8,6.2,46.0,1
28,7.4,100.0,9.1,9.4,32.0,2
33,8.8,80.0,8.3,2.4,25.0,1
35,5.7,84.0,5.2,1.4,62.0,0
52,9.0,106.0,11.9,5.0,50.0,1
43,5.1,68.0,3.4,7.6,34.0,0
33,5.0,96.0,4.1,5.6,70.0,0
23,3.9,95.0,8.2,3.2,55.0,0
59,5.8,92.0,4.7,5.7,19.0,2
29,5.7,98.0,12.2,2.0,0.0,2
30,7.3,85.0,5.0,6.8,37.0,1
21,6.9,75.0,13.2,4.9,63.0,0
56,4.7,95.0,11.6,5.3,47.0,1
19,5.9,96.0,12.2,6.4,66.0,0
43,5.9,95.0,14.2,5.9,23.0,2
44,3.8,83.0,8.7,4.4,33.0,1
44,5.0,73.0,5.5,7.6,33.0,1
32,5.3,84.0,8.2,7.1,40.0,1
25,8.7,93.0,6.8,2.0,50.0,0
24,6.8,94.0,6.4,5.0,68.0,0
57,7.5,77.0,9.0,3.3,72.0,0
29,4.3,86.0,7.6,3.0,68.0,0
30,8.3,66.0,6.2,6.6,48.0,0
34,8.5,94.0,7.8,4.7,28.0,2
34,3.5,73.0,10.1,5.2,40.0,1
53,5.4,91.0,11.4,4.2,48.0,1
38,7.2,68.0,3.7,6.2,38.0,0
25,7.5,94.0,7.6,6.9,17.0,2
22,5.5,86.0,8.1,9.8,26.0,2
43,6.0,73.0,5.0,5.1,52.0,0
33,5.6,90.0,8.1,2.6,30.0,2
53,6.7,75.0,8.9,4.5,35.0,1
45,8.3,91.0,10.1,7.2,33.0,2
46,5.3,79.0,8.7,4.0,17.0,2
29,8.0,61.0,5.9,2.5,32.0,0
54,5.3,70.0,14.5,4.0,26.0,1
47,5.2,77.0,11.0,4.4,21.0,2
40,7.7,98.0,10.2,3.3,14.0,2
33,7.9,93.0,11.5,5.9,33.0,2
31,7.8,101.0,9.2,5.3,47.0,1
27,4.5,102.0,12.4,7.1,57.0,1
24,5.8,76.0,8.7,4.6,7.0,2
54,7.7,80.0,8.5,6.6,67.0,0
46,6.6,77.0,10.4,4.5,41.0,1
20,4.9,74.0,13.2,3.2,12.0,2
32,7.2,60.0,13.0,4.4,27.0,1
53,5.4,82.0,10.3,2.3,0.0,2
36,9.2,67.0,10.0,9.1,3.0,2
30,8.8,82.0,10.6,5.8,69.0,0
59,7.4,107.0,11.5,3.9,21.0,2
38,8.5,76.0,12.4,4.7,46.0,0
54,6.6,84.0,7.8,0.6,33.0,1
44,7.6,93.0,12.5,8.4,35.0,2
46,8.7,85.0,9.5,8.2,42.0,1
37,6.9,86.0,10.5,5.7,0.0,2
42,6.1,78.0,12.6,6.1,61.0,0
23,3.9,79.0,10.7,3.0,33.0,1
53,6.4,70.0,11.2,3.1,25.0,1
19,7.7,92.0,7.3,2.1,44.0,0
39,7.9,61.0,13.0,5.2,21.0,1
49,7.3,94.0,10.6,7.6,39.0,2
33,5.7,65.0,8.9,4.7,32.0,0
35,3.5,94.0,11.8,6.2,49.0,1
22,5.8,78.0,16.0,7.5,31.0,2
53,6.0,67.0,5.0,2.3,14.0,1
47,6.0,89.0,6.1,9.2,42.0,1
36,7.4,93.0,16.0,7.8,30.0,2
40,9.5,77.0,9.8,6.5,0.0,2
51,6.7,91.0,9.1,7.3,39.0,2
30,6.2,55.0,8.2,7.4,24.0,0
46,6.1,66.0,12.1,6.1,42.0,0
53,6.7,98.0,16.0,8.4,18.0,2
39,5.3,79.0,6.5,4.6,11.0,2
53,6.7,60.0,8.2,6.4,59.0,0
26,7.2,74.0,7.4,8.1,52.0,0
56,6.8,71.0,10.7,0.1,35.0,0
36,7.2,80.0,12.2,6.4,44.0,1
55,7.2,78.0,13.4,6.9,51.0,1
23,3.8,84.0,10.8,2.1,35.0,1
32,7.5,81.0,16.0,6.1,11.0,2
37,5.5,98.0,6.8,3.9,41.0,1
26,4.9,87.0,6.0,6.3,55.0,0
49,4.8,87.0,12.9,5.3,47.0,1
21,7.2,96.0,8.9,3.6,36.0,1
35,6.2,77.0,4.4,7.7,46.0,0
22,4.0,67.0,7.6,4.7,31.0,0
37,7.2,96.0,9.3,6.0,56.0,0
40,4.3,84.0,6.6,8.1,62.0,0
28,6.7,84.0,5.5,3.7,9.0,2
54,6.9,74.0,7.9,5.5,57.0,0
39,7.8,75.0,5.3,4.5,80.0,0
21,9.2,92.0,10.4,5.0,46.0,1
46,4.5,94.0,2.7,9.8,55.0,1
51,6.4,91.0,8.8,6.4,22.0,2
30,6.1,92.0,10.1,6.1,25.0,2
59,7.2,89.0,8.2,6.5,31.0,1
26,6.8,84.0,11.8,6.4,27.0,1
59,6.0,80.0,4.4,1.8,9.0,2
48,5.8,97.0,6.4,10.1,32.0,2
24,4.8,78.0,7.5,2.6,52.0,0
21,8.0,86.0,10.6,9.0,9.0,2
36,7.2,72.0,9.2,6.7,39.0,0
59,7.9,74.0,14.9,5.9,38.0,1
47,6.0,79.0,6.1,4.9,29.0,1
48,5.5,72.0,4.3,10.7,45.0,0
52,4.9,92.0,13.9,6.7,43.0,2
38,7.0,66.0,4.2,5.5,28.0,0
48,4.9,83.0,10.5,4.4,56.0,0
36,9.3,84.0,5.6,4.2,46.0,1
48,4.5,60.0,2.3,5.6,66.0,0
49,6.9,77.0,7.4,3.6,34.0,1
19,8.9,85.0,11.2,6.9,29.0,1
27,7.4,87.0,4.8,4.2,31.0,1
19,6.8,80.0,10.2,7.5,59.0,0
19,5.0,90.0,10.8,7.5,32.0,2
41,4.4,81.0,4.7,5.4,33.0,1
34,7.7,82.0,7.8,6.7,74.0,0
49,8.8,85.0,13.2,6.8,8.0,2
